Date,AAPL,MSFT,GOOGL,NVDA,AMD,AMZN,TSLA,NKE,MCD,JPM,BAC,GS,BRK-B,JNJ,UNH,PFE,XOM,CVX,COP,BA,CAT,HON,META,NFLX,DIS,PG,KO,NEE,AMT,PLD
2025-07-04,Low,Low,Low,High,Low,Low,High,High,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-07,Low,Low,Low,High,Low,Low,High,High,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-08,Low,Low,Low,High,Low,Low,High,High,High,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-09,Low,Low,Low,High,Low,Low,High,High,High,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-10,Low,Low,Low,High,Low,Low,High,High,High,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-11,Low,Low,Low,Low,Low,Low,High,High,High,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-14,Low,Low,Low,Low,Low,Low,High,High,High,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-15,Low,Low,Low,Low,Low,Low,High,High,High,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-16,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-17,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-18,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-21,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-22,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-23,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-24,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-25,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-28,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-29,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-30,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-07-31,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-01,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-04,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-05,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-06,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-07,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-08,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-11,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-12,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-13,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-14,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-15,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-18,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-19,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-20,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-21,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-22,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-25,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-26,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-27,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-28,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-08-29,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-01,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-02,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-03,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-04,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-05,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-08,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-09,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-10,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-11,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-12,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-15,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-16,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-17,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-18,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-19,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-22,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-23,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-24,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-25,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-26,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-29,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-09-30,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-01,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-02,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-03,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-06,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-07,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-08,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-09,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-10,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-13,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-14,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-15,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-16,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-17,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-20,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-21,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-22,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-23,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-24,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-27,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-28,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-29,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-30,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-10-31,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-03,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-04,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-05,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-06,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-07,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-10,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-11,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-12,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-13,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-14,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-17,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-18,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-19,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-20,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-21,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-24,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-25,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-26,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-27,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-11-28,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-01,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-02,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-03,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-04,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-05,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-08,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-09,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-10,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-11,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-12,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-15,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-16,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-17,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-18,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-19,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-22,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-23,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-24,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-25,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-26,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-29,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-30,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2025-12-31,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-01,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-02,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-05,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-06,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-07,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-08,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-09,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-12,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-13,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-14,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-15,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-16,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-19,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-20,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-21,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-22,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-23,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-26,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
2026-01-27,Low,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
